Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,Terrorist,-1726.23,357.577,-63.96875,Glock,100,0,0,0,0,False,False,False,247.1484,6.328125
PnX | CSGOmall.com,Terrorist,818.3448,67.20998,82.68465,AK47,100,100,-58.27033,-35.43729,0,False,True,False,69.60938,359.2969
PnX | CSGOmall.com,Terrorist,814.4582,64.9807,82.95079,AK47,100,100,-63.98517,-35.34837,0,False,True,False,68.90625,359.2969
PnX | CSGOmall.com,Terrorist,810.8901,62.3077,83.20164,AK47,100,100,-30.5378,-37.51399,0,False,True,False,68.90625,359.2969
PnX | CSGOmall.com,Terrorist,810.3074,60.27819,83.24805,AK47,100,100,4.631844,-27.66384,0,False,True,False,68.90625,359.2969
PnX | CSGOmall.com,Terrorist,811.0962,59.03828,83.22282,AK47,100,100,20.1194,-19.73296,0,False,True,False,69.25781,359.2969
PnX | CSGOmall.com,Terrorist,812.9596,57.80038,83.11925,AK47,100,100,30.97114,-16.75899,0,False,True,False,69.60938,359.2969
PnX | CSGOmall.com,Terrorist,814.5732,57.01373,83.02659,AK47,100,100,36.81717,-16.93554,0,False,True,False,69.60938,359.6484
PnX | CSGOmall.com,Terrorist,817.4846,55.77137,82.85757,AK47,100,100,45.01796,-18.38898,0,False,True,False,69.96094,359.6484
PnX | CSGOmall.com,Terrorist,818.8052,55.21074,82.78088,AK47,100,100,0,0,0,False,True,False,69.96094,359.6484
PnX | CSGOmall.com,Terrorist,818.4001,55.35702,82.80032,AK47,100,100,-9.464217,3.417964,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,817.726,55.82603,82.83824,AK47,100,100,-9.607204,12.53598,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,817.1751,56.89566,82.85556,AK47,100,100,-5.160323,20.41747,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,817.263,58.37298,82.84432,AK47,100,100,5.007456,26.10262,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,817.7518,60.21806,82.79455,AK47,100,100,9.668314,32.26353,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,818.5797,62.77283,82.71619,AK47,100,100,13.33613,39.63098,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,819.4353,65.07832,82.6387,AK47,100,100,19.86658,41.70695,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,821.2108,67.45811,82.50294,AK47,100,100,34.15929,35.85275,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,824.0515,68.95865,82.58958,AK47,100,100,44.28026,11.54199,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.942,69.2282,82.9537,AK47,100,100,42.9999,1.252954,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,828.2704,69.38664,83.12141,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,827.9523,69.23566,83.08007,AK47,100,100,-8.269917,-3.930057,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,827.0833,68.82232,82.96713,AK47,100,100,-15.63394,-7.436549,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.876,68.24804,82.81024,AK47,100,100,-22.18085,-10.55111,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,824.2594,67.47945,82.60017,AK47,100,100,-28.73682,-13.64657,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,822.5078,66.65023,82.4303,AK47,100,100,-34.50087,-16.29665,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,819.7925,65.37127,82.61333,AK47,100,100,-41.91057,-19.70623,0,False,True,False,69.96094,359.6484
PnX | CSGOmall.com,Terrorist,817.6068,64.38113,82.76025,AK47,100,100,-17.78133,-14.71569,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,817.6982,63.74971,82.76025,AK47,100,100,10.008,-6.566376,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,818.4679,63.40094,82.71664,AK47,100,100,16.85401,-6.765413,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,819.767,62.90722,82.64059,AK47,100,100,23.81029,-8.863275,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,820.1852,62.74966,82.60898,AK47,100,100,-5.199127,1.887804,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,819.7294,62.93696,82.64263,AK47,100,100,-9.24071,6.152834,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,819.2319,63.68962,82.6604,AK47,100,100,-8.234463,15.53152,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,819.1973,65.02324,82.65415,AK47,100,100,7.832969,18.68963,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,820.0203,65.88762,82.59371,AK47,100,100,19.21638,14.59811,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,821.5129,66.80202,82.4909,AK47,100,100,27.24109,15.07215,0,False,True,False,69.96094,359.2969
PnX | CSGOmall.com,Terrorist,823.36,67.646,82.48947,AK47,100,100,23.8958,10.57297,0,False,True,False,70.3125,359.2969
PnX | CSGOmall.com,Terrorist,823.5378,68.09958,82.51642,AK47,100,100,-6.808067,5.011458,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,823.0483,68.79622,82.46249,AK47,100,100,-7.288311,13.96101,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,822.4991,69.90679,82.40542,AK47,100,100,-10.0317,20.69029,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,821.7665,71.43193,82.41862,AK47,100,100,-13.05344,27.28165,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,820.7134,73.63861,82.47752,AK47,100,100,-16.52349,34.66304,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,819.8533,75.71819,82.52039,AK47,100,100,-11.18806,40.63629,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,819.6311,78.20227,82.5574,AK47,100,100,6.106485,22.41505,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,820.3796,78.68992,82.54742,AK47,100,100,16.95338,1.422623,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,821.6383,78.47602,82.50586,AK47,100,100,22.72908,-6.015832,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,823.5179,77.88838,82.6159,AK47,100,100,30.00513,-9.99437,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.5468,77.19469,82.86229,AK47,100,100,29.7203,-10.24219,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.6176,76.91209,82.97993,AK47,100,100,13.37822,2.520077,0,False,True,False,71.01563,359.6484
PnX | CSGOmall.com,Terrorist,827.1768,77.62142,83.06184,AK47,100,100,7.545343,15.73924,0,False,True,False,71.01563,359.6484
PnX | CSGOmall.com,Terrorist,827.0748,78.97347,83.07182,AK47,100,100,-6.566658,21.55318,0,False,True,False,71.01563,359.6484
PnX | CSGOmall.com,Terrorist,826.5611,80.30238,83.02145,AK47,100,100,-11.21413,26.46914,0,False,True,False,71.01563,359.6484
PnX | CSGOmall.com,Terrorist,825.6696,81.98624,82.92755,AK47,100,100,-14.64314,22.26236,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.1891,82.71677,82.87511,AK47,100,100,-2.278625,3.464254,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.3331,82.67268,82.89263,AK47,100,100,6.07095,-2.141255,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.852,82.48965,82.9556,AK47,100,100,12.05348,-4.251325,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.2833,82.33754,82.99943,AK47,100,100,0,0,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.2833,82.33754,82.99943,AK47,100,100,0,0,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.2833,82.33754,82.99943,AK47,100,100,0,0,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.2833,82.33754,82.99943,AK47,100,100,0,0,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.1138,82.62492,82.98972,AK47,100,100,-3.85802,8.046498,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.7084,83.47965,82.94795,AK47,100,100,-7.298896,15.44167,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.5071,84.50375,82.92928,AK47,100,100,1.061007,20.97174,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.534,85.03619,82.92928,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.0198,84.86135,82.9915,AK47,100,100,10.32087,-3.713904,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.7709,84.59126,83.09235,AK47,100,100,16.29306,-5.853094,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,827.0972,84.47404,83.13191,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,827.0439,84.32454,83.1237,AK47,100,100,-2.158727,-6.064759,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.8235,83.70537,83.08969,AK47,100,100,-4.589915,-12.89497,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.4037,82.5259,83.02493,AK47,100,100,-6.077968,-17.07553,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.2735,82.16019,83.00485,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.2735,82.16019,83.00485,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.2735,82.16019,83.00485,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.4179,82.56593,83.02306,AK47,100,100,3.374321,9.479866,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.762,83.53264,83.08022,AK47,100,100,6.109406,17.16385,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.8937,83.90249,83.0983,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.8937,83.90249,83.0983,AK47,100,100,0,0,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.8214,83.69889,83.08936,AK47,100,100,-2.458641,-6.919953,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.5418,82.91212,83.04622,AK47,100,100,-5.189301,-14.60552,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.1321,81.7591,82.983,AK47,100,100,-7.616554,-21.43713,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.6492,80.39996,82.90848,AK47,100,100,-9.740402,-27.41479,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.3052,79.4319,82.8554,AK47,100,100,-2.207546,-6.213238,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.3484,79.5536,82.85387,AK47,100,100,2.155234,6.066001,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.6054,80.28075,82.8904,AK47,100,100,4.852007,13.76355,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.9364,81.2205,82.94453,AK47,100,100,6.954528,19.74875,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.4557,82.69523,83.0219,AK47,100,100,9.361069,26.58768,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,827.2197,84.86521,83.1513,AK47,100,100,12.06925,34.2812,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,827.9165,86.84475,83.25903,AK47,100,100,11.70593,33.24956,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,828.3855,88.17672,83.32016,AK47,100,100,4.234057,12.02643,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,828.358,88.09866,83.32727,AK47,100,100,-2.438704,-6.927004,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,828.1209,87.42529,83.29062,AK47,100,100,-4.846277,-13.76558,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,827.7335,86.32452,83.23072,AK47,100,100,-7.25385,-20.60416,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,827.1954,84.79635,83.14754,AK47,100,100,-9.661423,-27.44273,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.5069,82.84076,83.04111,AK47,100,100,-12.069,-34.28131,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.668,80.45776,82.91143,AK47,100,100,-14.47657,-41.11987,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,824.6784,77.64741,82.75845,AK47,100,100,-16.89155,-47.95581,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,823.5376,74.40989,82.58213,AK47,100,100,-19.31009,-54.79051,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,822.2458,70.74519,82.40635,AK47,100,100,-21.72573,-61.62623,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,821.1509,67.63956,82.5048,AK47,100,100,-14.24484,-40.40629,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,820.5526,65.94238,82.55679,AK47,100,100,-4.290154,-12.1723,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,820.6531,66.22741,82.55062,AK47,100,100,3.04557,8.634893,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,820.8856,66.88658,82.52922,AK47,100,100,5.155641,14.61743,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,821.2927,68.04054,82.49176,AK47,100,100,7.567152,21.45461,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,821.8504,69.62183,82.44043,AK47,100,100,9.978662,28.2918,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,822.5588,71.63043,82.43083,AK47,100,100,12.39017,35.12899,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,823.418,74.0664,82.5636,AK47,100,100,14.79601,41.96818,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,824.5638,77.31793,82.74069,AK47,100,100,17.49677,49.66431,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.5863,80.22098,82.89875,AK47,100,100,19.60011,55.64921,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.5214,82.87582,83.04329,AK47,100,100,14.29487,40.58749,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,827.198,84.79701,83.13254,AK47,100,100,5.886119,16.71248,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,827.0737,84.77405,83.1321,AK47,100,100,-6.368982,-3.25281,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,826.442,84.46837,83.04995,AK47,100,100,-12.98114,-6.23432,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.4006,83.96894,82.91458,AK47,100,100,-19.52312,-9.359244,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,824.2338,83.15584,82.76026,AK47,100,100,-10.3538,-17.80077,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,824.5565,82.09661,82.78957,AK47,100,100,13.63927,-10.78785,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,825.6967,81.45208,82.92537,AK47,100,100,19.44294,-13.01038,0,False,True,False,70.3125,359.6484
PnX | CSGOmall.com,Terrorist,826.3505,80.5008,82.99467,AK47,100,100,0.6931714,-16.72206,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,825.5974,79.61978,82.89387,AK47,100,100,-16.37177,-11.08471,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,824.3057,78.88657,82.72478,AK47,100,100,-23.80994,-12.55915,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,822.817,78.12988,82.5308,AK47,100,100,-29.75319,-14.85388,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,821.0079,77.23843,82.49831,AK47,100,100,-35.56594,-17.40694,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,819.3538,75.77886,82.53874,AK47,100,100,-14.52284,-28.10424,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,819.1891,73.30036,82.55745,AK47,100,100,5.334859,-34.24913,0,False,True,False,70.66406,359.6484
PnX | CSGOmall.com,Terrorist,819.811,70.99097,82.55363,AK47,100,100,13.02103,-39.1669,0,False,True,False,71.36719,359.6484
PnX | CSGOmall.com,Terrorist,820.8251,68.35196,82.51774,AK47,100,100,18.55907,-44.65204,0,False,True,False,72.07031,0
PnX | CSGOmall.com,Terrorist,821.975,65.75488,82.47292,AK47,100,100,22.81853,-49.63982,0,False,True,False,73.125,0.3515625
PnX | CSGOmall.com,Terrorist,824.2117,62.57994,82.54316,AK47,100,100,39.29562,-40.56532,0,False,True,False,72.77344,0
PnX | CSGOmall.com,Terrorist,825.3782,61.00644,82.66821,AK47,100,100,6.027071,-18.49617,0,False,True,False,72.77344,0
PnX | CSGOmall.com,Terrorist,824.9854,60.73996,82.62071,AK47,100,100,-10.47013,1.931553,0,False,True,False,73.47656,0
PnX | CSGOmall.com,Terrorist,824.2086,60.94149,82.5257,AK47,100,100,-6.488219,1.731671,0,False,True,False,73.82813,0
PnX | CSGOmall.com,Terrorist,824.5468,60.84389,82.56697,AK47,100,100,8.799652,-2.530406,0,False,True,False,74.17969,0
PnX | CSGOmall.com,Terrorist,825.4727,60.58138,82.67997,AK47,100,100,16.66949,-4.674063,0,False,True,False,74.53125,0
PnX | CSGOmall.com,Terrorist,826.3127,60.34727,82.76859,AK47,100,100,-1.420793,0.3732405,0,False,True,False,74.53125,359.6484
PnX | CSGOmall.com,Terrorist,825.9732,60.44039,82.74107,AK47,100,100,-8.830203,2.42166,0,False,True,False,74.53125,359.6484
PnX | CSGOmall.com,Terrorist,825.0451,60.69506,82.62771,AK47,100,100,-16.69356,4.587791,0,False,True,False,74.53125,359.6484
PnX | CSGOmall.com,Terrorist,823.9244,61.00426,82.49084,AK47,100,100,-12.92208,3.57029,0,False,True,False,74.17969,359.6484
PnX | CSGOmall.com,Terrorist,824.0803,60.95898,82.50314,AK47,100,100,7.057497,-2.030345,0,False,True,False,73.82813,359.6484
PnX | CSGOmall.com,Terrorist,824.8823,60.7265,82.5935,AK47,100,100,14.88542,-4.321312,0,False,True,False,73.82813,359.6484
PnX | CSGOmall.com,Terrorist,825.8867,60.43485,82.73019,AK47,100,100,20.97716,-6.091579,0,False,True,False,73.82813,359.6484
PnX | CSGOmall.com,Terrorist,827.4425,59.98303,82.91996,AK47,100,100,27.93941,-8.113828,0,False,True,False,73.82813,359.6484
PnX | CSGOmall.com,Terrorist,827.9674,59.83059,82.98399,AK47,100,100,-4.441491,1.289875,0,False,True,False,73.82813,359.6484
PnX | CSGOmall.com,Terrorist,827.3492,60.01014,82.90858,AK47,100,100,-12.27412,3.564586,0,False,True,False,73.82813,359.6484
PnX | CSGOmall.com,Terrorist,826.3373,60.30401,82.78516,AK47,100,100,-19.23646,5.586551,0,False,True,False,73.82813,359.6484
PnX | CSGOmall.com,Terrorist,825.0954,60.66639,82.63369,AK47,100,100,-25.30622,7.431596,0,False,True,False,73.47656,359.6484
PnX | CSGOmall.com,Terrorist,823.68,61.08466,82.46113,AK47,100,100,-4.607774,1.2799,0,False,True,False,72.77344,0
PnX | CSGOmall.com,Terrorist,824.0287,60.97461,82.50356,AK47,100,100,8.735001,-2.7453,0,False,True,False,72.42188,0
PnX | CSGOmall.com,Terrorist,824.79,60.73531,82.59624,AK47,100,100,12.10374,-3.804209,0,False,True,False,72.42188,0
PnX | CSGOmall.com,Terrorist,824.6447,60.78099,82.57854,AK47,100,100,-7.363606,2.314392,0,False,True,False,72.42188,0
PnX | CSGOmall.com,Terrorist,823.9412,61.00206,82.49292,AK47,100,100,-14.28003,4.488234,0,False,True,False,72.42188,0
PnX | CSGOmall.com,Terrorist,822.9714,61.30771,82.44757,AK47,100,100,-20.32128,6.423973,0,False,True,False,72.42188,0
PnX | CSGOmall.com,Terrorist,822.8628,61.3397,82.46342,AK47,100,100,6.117195,-2.005318,0,False,True,False,71.71875,0
PnX | CSGOmall.com,Terrorist,823.5953,61.09843,82.45068,AK47,100,100,13.86059,-4.567418,0,False,True,False,71.71875,0
PnX | CSGOmall.com,Terrorist,823.4001,61.16277,82.43169,AK47,100,100,-7.83547,2.582228,0,False,True,False,71.71875,0
PnX | CSGOmall.com,Terrorist,822.6683,61.40394,82.46812,AK47,100,100,-14.72118,4.851459,0,False,True,False,71.71875,0
PnX | CSGOmall.com,Terrorist,822.3988,61.49271,82.48806,AK47,100,100,5.252656,-1.733301,0,False,True,False,71.71875,0
PnX | CSGOmall.com,Terrorist,822.3707,61.50258,82.48643,AK47,100,100,-5.242032,1.765164,0,False,True,False,71.36719,0
PnX | CSGOmall.com,Terrorist,821.897,61.66483,82.5204,AK47,100,100,-11.22437,3.876573,0,False,True,False,70.66406,0
PnX | CSGOmall.com,Terrorist,820.9559,61.99399,82.5758,AK47,100,100,-18.03619,6.360342,0,False,True,False,70.3125,0
PnX | CSGOmall.com,Terrorist,819.59,62.48123,82.65608,AK47,100,100,-24.82247,8.914166,0,False,True,False,69.96094,0
PnX | CSGOmall.com,Terrorist,817.8,63.12819,82.76122,AK47,100,100,-31.60593,11.47452,0,False,True,False,69.96094,359.6484
PnX | CSGOmall.com,Terrorist,815.9614,63.79697,82.86917,AK47,100,100,-7.834655,2.777662,0,False,True,False,69.60938,359.6484
PnX | CSGOmall.com,Terrorist,816.2107,63.70258,82.85457,AK47,100,100,7.723423,-2.900208,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,817.052,63.38664,82.80528,AK47,100,100,15.35896,-5.76778,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.2509,62.93742,82.73503,AK47,100,100,22.16065,-8.277832,0,False,True,False,69.60938,359.6484
PnX | CSGOmall.com,Terrorist,819.6221,62.42764,82.65464,AK47,100,100,24.64041,-9.14052,0,False,True,False,69.60938,359.6484
PnX | CSGOmall.com,Terrorist,819.8107,62.35702,82.63762,AK47,100,100,-5.190378,1.911727,0,False,True,False,69.60938,359.6484
PnX | CSGOmall.com,Terrorist,819.1469,62.60156,82.67664,AK47,100,100,-12.84399,4.730715,0,False,True,False,69.60938,359.6484
PnX | CSGOmall.com,Terrorist,818.215,63.10767,82.7355,AK47,100,100,-13.73109,13.33956,0,False,True,False,69.60938,359.6484
PnX | CSGOmall.com,Terrorist,817.4404,64.2811,82.77168,AK47,100,100,-9.900427,22.4915,0,False,True,False,69.60938,0
PnX | CSGOmall.com,Terrorist,817.368,65.88672,82.75949,AK47,100,100,5.443508,26.39149,0,False,True,False,69.60938,0
PnX | CSGOmall.com,Terrorist,818.4157,66.5547,82.68705,AK47,100,100,18.99248,0.02998908,0,False,True,False,69.60938,0
PnX | CSGOmall.com,Terrorist,819.6899,66.31972,82.60986,AK47,100,100,14.24583,-3.050346,0,False,True,False,69.60938,0
PnX | CSGOmall.com,Terrorist,819.5035,66.41345,82.60514,AK47,100,100,-7.72503,2.895927,0,False,True,False,69.60938,0
PnX | CSGOmall.com,Terrorist,818.782,66.68391,82.6628,AK47,100,100,-14.51369,5.440832,0,False,True,False,69.60938,0
PnX | CSGOmall.com,Terrorist,818.2107,66.89807,82.68347,AK47,100,100,-3.043186,1.140817,0,False,True,False,69.25781,0
PnX | CSGOmall.com,Terrorist,818.2107,66.89807,82.68347,AK47,100,100,0,0,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.2107,66.89807,82.68347,AK47,100,100,0,0,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.2107,66.89807,82.68347,AK47,100,100,0,0,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.2107,66.89807,82.68347,AK47,100,100,0,0,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.2107,66.89807,82.68347,AK47,100,100,0,0,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.2107,66.89807,82.68347,AK47,100,100,0,0,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.2337,66.95907,82.68347,AK47,100,100,1.630954,4.327888,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.4255,67.46807,82.67693,AK47,100,100,4.187584,11.11214,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.8323,68.54753,82.64025,AK47,100,100,7.063793,18.74443,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,819.3637,69.95757,82.59235,AK47,100,100,9.620421,25.52869,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,819.9597,71.53918,82.53863,AK47,100,100,11.85747,31.46491,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,820.4219,72.76553,82.49696,AK47,100,100,3.923102,10.41032,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,820.4673,72.88615,82.49287,AK47,100,100,0,0,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,820.3154,72.48315,82.49287,AK47,100,100,-3.548426,-9.41608,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,820.0037,71.65614,82.52628,AK47,100,100,-6.105056,-16.20034,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,819.5323,70.40511,82.56518,AK47,100,100,-8.661686,-22.98459,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.9113,68.75724,82.62615,AK47,100,100,-9.906939,-26.28899,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.5635,67.83405,82.6624,AK47,100,100,-0.9807739,-2.602576,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.6018,67.93548,82.66103,AK47,100,100,1.950533,5.17592,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,818.7781,68.40413,82.64513,AK47,100,100,4.181309,11.11451,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,819.1292,69.33735,82.61346,AK47,100,100,6.733931,17.90027,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,819.6398,70.69467,82.56741,AK47,100,100,9.286639,24.686,0,False,True,False,69.25781,359.6484
PnX | CSGOmall.com,Terrorist,820.1275,71.99099,82.52343,AK47,100,100,11.20118,29.77529,0,False,True,False,69.25781,359.6484
