PathName,NumFrames,Average dead reckoned error distance,DeadUpdates,Average led reckoned error distance,LedUpdates
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_GermanyC_SwedenCS.player5.path26.csv,817,14.4391361081887,387,16.7509930771563,168
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_Portugal_SerbiaCS.player0.path20.csv,2466,16.1721048094313,1074,18.5738082468408,734
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_Portugal_SerbiaCS.player2.path29.csv,2088,18.2779245833718,1165,19.7858890829625,363
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_Portugal_SerbiaCS.player4.path26.csv,1275,11.4078807110864,427,12.1176274588905,192
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_Portugal_SerbiaCS.player4.path28.csv,1908,17.5736200256488,1100,20.1233295846521,586
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_Portugal_SerbiaCS.player4.path29.csv,1491,12.1955844660412,471,13.5071861967437,219
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_SerbiaCS_SwedenCS.player0.path2.csv,746,21.635275113161,530,23.6568722954277,360
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_SerbiaCS_SwedenCS.player0.path4.csv,1362,14.0788735246044,529,15.599534648469,344
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_SerbiaCS_SwedenCS.player3.path24.csv,2339,15.3617462070917,1014,16.7387961235882,465
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4649_R1_SerbiaCS_SwedenCS.player4.path23.csv,1611,14.6357780261594,668,16.9724739292484,343
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4754_R1_OneShot_dAT team.player0.path36.csv,490,9.1251954764549,88,10.7511405458302,35
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4754_R1_OneShot_dAT team.player1.path16.csv,641,11.0567808088483,148,12.7680560111396,93
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4754_R1_OneShot_dAT team.player7.path14.csv,561,11.2982667675496,138,13.0515640229434,67
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4754_R1_OneShot_OveR Gami.player1.path7.csv,838,12.7037048822509,251,15.2506024695603,199
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4754_R1_OneShot_OveR Gami.player9.path1.csv,843,14.4059683766967,279,16.61985541128,186
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4754_R1_OveR Gami_dAT team.player1.path18.csv,944,10.8362004799327,184,12.9637393701234,125
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4754_R1_OveR Gami_dAT team.player9.path36.csv,477,9.73731707608087,93,11.2267456952128,34
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_myXMG.player6.path1.csv,427,7.27863045564682,64,9.50605992523456,66
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_myXMG.player6.path4.csv,1172,8.59157465999083,182,9.814197308873,203
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_Team Orbi.player0.path24.csv,1220,13.0825863281977,295,14.6385533304075,200
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_Team Orbi.player2.path29.csv,643,11.824932166606,160,13.4507086216588,90
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_Team Orbi.player3.path29.csv,620,12.5538678416033,182,14.2681165854948,124
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_Team Orbi.player4.path0.csv,798,17.0351334265601,353,18.5523612935923,165
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_Team Orbi.player5.path11.csv,1787,13.5286849715948,493,15.5818670615939,381
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_Team Orbi.player9.path1.csv,512,9.74345717210842,101,11.1494450370243,66
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_Epsilon_Team Orbi.player9.path24.csv,1203,13.8789784314,376,16.0544427654587,303
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_HellRaise_myXMG.player6.path17.csv,1640,13.8420295794031,478,15.882959139404,373
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_myXMG_Team LDLC.player3.path11.csv,508,11.7348389338816,138,12.0899259440298,57
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_myXMG_Team LDLC.player4.path1.csv,1922,11.2252132149054,510,12.8026895315035,374
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4755_R1_myXMG_Team LDLC.player4.path11.csv,523,10.8845579659956,126,12.1222661252022,62
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4756_R1_OveR Gami_Ninjas in.player3.path6.csv,1787,12.1415630503256,362,14.8230442314156,353
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4756_R2_1412070828.player1.path16.csv,952,11.9065643810034,187,13.9157266197025,103
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4756_R4_1412117199.player2.path41.csv,1934,10.765524291212,346,13.4487947494555,343
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4756_R4_1412117199.player3.path27.csv,1034,11.1492254536016,214,13.005863653098,164
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4756_R4_1412117199.player5.path17.csv,1142,12.6994773239441,331,13.5857905408175,218
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4756_R4_1412117199.player5.path31.csv,1952,11.3524477961103,410,12.1381330160071,392
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4757_R1_Epsilon_Natus Vin.player8.path14.csv,3640,20.3785020925175,1821,19.5656949182238,750
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4757_R1_Natus Vin_Team LDLC.player7.path20.csv,3687,22.09014707898,2104,22.1846451476266,1041
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R1_1412406170.player3.path18.csv,455,10.5376377650916,109,11.1965453923748,54
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R1_1412406170.player4.path27.csv,1199,9.93689832710203,137,11.1014405916275,212
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R1_1412406170.player7.path6.csv,686,12.7353147941302,204,13.9994179990777,120
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R1_1412406170.player8.path4.csv,1075,14.9709599809849,370,17.0787351815464,309
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player0.path32.csv,1876,13.0786288526165,480,14.6568318762756,376
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player1.path40.csv,1009,13.5738751121108,286,15.8495055239307,221
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player4.path9.csv,1417,14.563228123112,424,15.7746986277225,246
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player4.path45.csv,1870,13.3661226712453,470,16.0389597604011,303
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player5.path38.csv,1438,10.1230752997653,232,11.335219263563,233
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player6.path21.csv,1906,9.42121470646789,321,11.8913182349194,243
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player7.path22.csv,1434,13.848031313081,419,16.3461795892588,308
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player9.path0.csv,965,15.013542508884,299,16.1085062353365,171
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412684445.player9.path38.csv,478,10.3151429573648,101,11.0379787387454,69
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412694588.player3.path11.csv,1491,14.093547080696,482,15.9392604675664,265
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412694588.player5.path2.csv,436,10.5338972148925,102,11.4514621841083,50
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412694588.player5.path6.csv,1362,12.816248760495,375,14.7908160757959,307
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412694588.player6.path26.csv,1217,11.7851890023861,300,14.9778033687946,329
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412694588.player7.path9.csv,569,11.7292757157949,138,13.1944425605416,81
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4763_R2_1412694588.player8.path14.csv,1530,13.6533771753814,424,15.5532495389674,347
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4768_R1_1413397298.player0.path8.csv,432,9.68051609145262,90,10.6022662187696,52
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4768_R1_1413397298.player2.path4.csv,666,12.2390180701092,183,14.677008329998,138
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4768_R1_1413397298.player8.path25.csv,1416,10.3689731715386,249,11.7917556033722,208
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4768_R1_Team LDLC_CPH Wolve.player0.path11.csv,1517,11.7415808564691,304,13.7750458267107,219
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4768_R1_Team LDLC_CPH Wolve.player1.path13.csv,851,11.2784937550768,181,12.8423694589154,150
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4768_R1_Team LDLC_CPH Wolve.player7.path14.csv,899,12.5030391897931,245,14.9443786452546,173
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4770_R1_fnatic_Team Prop.player9.path8.csv,1947,16.3319849624916,765,18.5469281779925,359
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4772_R3_Team LDLC_VirtusPr.player3.path6.csv,1534,14.4253023244884,692,15.4497966855219,295
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4772_R5_1415555448.player0.path3.csv,1079,13.6197546754931,388,14.8813400131757,143
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4772_R5_1415555448.player1.path4.csv,1964,13.5516090029119,530,15.803083441521,263
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4772_R5_1415555448.player5.path6.csv,2130,14.4820752453652,746,16.1156231292263,444
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team Alte.player1.path25.csv,3123,11.6459530812504,706,13.548010347274,475
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team Alte.player2.path19.csv,991,15.3999469049137,502,16.2625243533254,212
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team Alte.player3.path15.csv,2135,14.4359742134486,776,14.9587096825233,562
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team Alte.player3.path20.csv,2204,13.5211516407761,585,15.0684632106674,296
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team Alte.player5.path18.csv,1962,16.8901293797032,1033,18.3369048120791,486
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team Alte.player5.path19.csv,889,16.7483508153406,513,16.9622695138988,148
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team Alte.player8.path17.csv,1458,13.0303519710763,507,15.2567535889001,333
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4811_R1_Ninjas in_Team LDLC.player2.path10.csv,960,14.6032246412456,431,16.9446308967335,251
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4813_R1_fnatic_TitanCS.player7.path6.csv,2618,16.0604972772615,1037,17.7724241296648,593
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\4813_R1_fnatic_TitanCS.player7.path7.csv,1706,13.4771789518843,473,14.427353698841,398
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_1414698925.player0.path6.csv,930,17.4335351144055,475,15.6719123756513,150
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_1414698925.player7.path6.csv,1010,17.0769067843029,468,18.9863108429757,335
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_fnatic_k1ck eSpo.player0.path23.csv,2119,23.3989035814313,1403,21.2865866966637,541
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_fnatic_k1ck eSpo.player5.path7.csv,802,9.73834246366396,227,12.4715586196017,200
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_fnatic_k1ck eSpo.player8.path14.csv,1155,15.5454778333079,467,15.1506018417169,241
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_fnatic_k1ck eSpo.player10.path14.csv,2555,18.0647504518837,1213,20.4173988204083,777
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_k1ck eSpo_London Co.player3.path16.csv,1630,16.8100747035126,705,17.0768892683298,346
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_k1ck eSpo_London Co.player4.path16.csv,1809,16.7123226308708,789,17.2234049269157,413
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_k1ck eSpo_London Co.player5.path4.csv,1571,17.5163462026047,731,18.1138891873545,430
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_k1ck eSpo_London Co.player9.path15.csv,2585,16.2337952301288,912,18.1438217217378,716
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Natus Vin_k1ck eSpo.player0.path7.csv,1011,5.58091062108242,157,7.329497020022,159
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Natus Vin_k1ck eSpo.player4.path20.csv,1043,13.789770714,395,13.0911661102756,160
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Natus Vin_k1ck eSpo.player4.path23.csv,2378,17.3342490651236,963,19.3313267300766,472
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Natus Vin_Pow.player0.path11.csv,3903,15.5355338233105,1527,15.1381687179163,647
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Natus Vin_Pow.player1.path4.csv,1688,18.0758490694465,834,17.5008816047547,311
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Natus Vin_Pow.player4.path26.csv,3145,16.5425890042057,1095,15.8739278836194,556
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Natus Vin_Pow.player6.path19.csv,3067,16.6199005369632,1239,18.0421431581717,721
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Pow_Energy eS.player2.path5.csv,1119,6.34270801130329,139,6.17463045919563,56
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Pow_Energy eS.player3.path9.csv,2334,20.148596747858,1287,18.5662995706783,552
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Pow_Energy eS.player4.path8.csv,1346,14.6221520801997,483,14.3378866128781,186
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Pow_Energy eS.player10.path9.csv,2494,17.1620129407021,1193,17.3242385675277,544
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Pow_Energy eS.player11.path12.csv,3161,20.2448892702157,1769,19.9747430064513,881
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Pow_Energy eS.player11.path25.csv,3056,18.7329545452664,1366,19.0240387912158,666
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5060_R1_Pow_Energy eS.player12.path16.csv,3155,18.7535222186571,1461,18.6304807612894,936
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_AlienTech_Team LDLC.player3.path16.csv,3393,12.1646901730593,878,14.2830407449698,493
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_AlienTech_Team LDLC.player4.path13.csv,3024,21.4235924708722,1664,21.31054029424,758
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Cloud9CS_Planetkey.player0.path13.csv,3320,13.6092324658505,1010,13.8089892278036,737
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Cloud9CS_Planetkey.player2.path25.csv,3462,20.488302371856,2029,20.8485536403465,931
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Cloud9CS_Planetkey.player3.path9.csv,853,14.7429549419693,372,14.334561372627,152
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Cloud9CS_Planetkey.player4.path23.csv,3546,11.766479960681,1040,13.057251851879,867
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Team LDLC_Cloud9CS.player0.path20.csv,1629,13.8331454540955,608,13.6621430739796,252
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Team LDLC_Virtual I.player0.path1.csv,1232,11.8675006929654,401,10.9650063407098,135
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Team LDLC_Virtual I.player3.path2.csv,674,27.9080333750343,563,28.026883756432,265
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Team LDLC_Virtual I.player7.path3.csv,806,20.6801734302589,475,20.4580346492841,248
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5061_R1_Team LDLC_Virtual I.player8.path15.csv,1055,11.0382258278155,313,9.75098144830801,93
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5064_R1_1414961095.player3.path2.csv,382,29.2841225653844,325,26.8212893357063,169
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5064_R1_1414961095.player6.path14.csv,3903,16.8759448206573,1352,17.5292249207196,780
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5064_R1_1414961095.player9.path18.csv,966,17.6172211203631,508,16.5578271074907,186
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5064_R3_1414960933.player2.path15.csv,1475,15.2759502999308,504,14.963831076712,303
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5064_R3_1414960933.player2.path17.csv,3977,13.2976415632255,1326,14.3863301055144,898
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5064_R3_1414960933.player3.path27.csv,3007,18.7890628724706,1413,19.1972383772616,649
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5077_R1_Team LDLC_Cloud9CS.player1.path19.csv,1318,12.4942531264938,273,13.8678162144739,191
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5077_R1_Team LDLC_Cloud9CS.player2.path9.csv,2125,10.2710388767024,400,11.7891940912266,289
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5077_R2_VirtusPr_Cloud9CS.player3.path14.csv,1212,14.2292714085983,360,15.7610722040297,205
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5077_R2_VirtusPr_Team LDLC.player3.path22.csv,1691,11.0830791565121,329,13.3007092955683,292
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5077_R2_VirtusPr_Team LDLC.player5.path11.csv,1445,10.7983191452824,244,12.1817549510831,217
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5077_R2_VirtusPr_Team LDLC.player9.path20.csv,1590,12.2412763193529,405,14.4492074608046,284
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5078_R1_iBUYPOWER_fnatic.player6.path12.csv,1398,11.6060646613397,271,12.8478472018634,210
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5078_R1_iBUYPOWER_fnatic.player7.path28.csv,781,11.1977009847732,155,11.6719818045494,97
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_fnatic_VirtusPr.player2.path24.csv,1331,12.830793975996,315,14.5443200794878,282
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_fnatic_VirtusPr.player4.path9.csv,1856,13.3212221298122,486,15.0689544266044,385
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_fnatic_VirtusPr.player4.path22.csv,927,13.3170308829236,247,16.0262817098681,174
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_fnatic_VirtusPr.player6.path25.csv,1480,11.6880585054928,314,12.7673500059703,221
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_fnatic_VirtusPr.player8.path22.csv,1451,12.8562866413569,315,14.1527167783496,267
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_Team LDLC_iBUYPOWER.player4.path24.csv,1392,11.6660273201502,339,13.8300700361373,314
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_Team LDLC_iBUYPOWER.player4.path47.csv,2042,10.948133771643,446,12.2609709700069,365
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_Team LDLC_iBUYPOWER.player5.path60.csv,1307,14.6804077084767,450,15.4570442838286,248
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_Team LDLC_iBUYPOWER.player6.path21.csv,1707,10.936861107909,344,13.5059658711219,391
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_Team LDLC_iBUYPOWER.player7.path26.csv,421,9.02240865303717,74,9.53842488444508,44
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5079_R1_Team LDLC_iBUYPOWER.player8.path38.csv,516,10.6382599460197,125,11.7389132614888,74
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5221_R1_Cloud9CS_HellRaise.player2.path4.csv,978,11.0398312523104,218,13.6895487394969,219
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5221_R1_Cloud9CS_HellRaise.player5.path4.csv,778,11.4474189035309,179,12.1910856823838,119
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5221_R1_Cloud9CS_HellRaise.player6.path11.csv,822,9.01853973354146,136,9.61330073830095,114
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5222_R1_iBUYPOWER_PENTA Spo.player0.path25.csv,1940,11.5652047502571,391,12.676575379882,358
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5222_R1_iBUYPOWER_PENTA Spo.player1.path29.csv,908,10.4619291583878,185,11.8837519958805,141
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5222_R1_iBUYPOWER_PENTA Spo.player6.path6.csv,1557,11.3121798069418,380,11.6911577732675,230
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5222_R1_iBUYPOWER_PENTA Spo.player7.path2.csv,725,10.6504745185991,168,11.9958024493352,110
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5222_R1_iBUYPOWER_PENTA Spo.player7.path27.csv,1961,12.9445336064293,510,15.0608095352433,611
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5222_R1_iBUYPOWER_PENTA Spo.player9.path7.csv,552,9.31843638038037,112,10.1975884960665,64
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5224_R1_VirtusPr_myXMG.player0.path18.csv,1566,11.8537749923812,351,13.1052361521064,248
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5224_R1_VirtusPr_myXMG.player3.path11.csv,572,9.26551480874215,100,10.2256641325815,42
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5224_R1_VirtusPr_myXMG.player4.path17.csv,1406,11.4271489020764,357,13.2736412823032,306
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5224_R1_VirtusPr_myXMG.player6.path1.csv,1042,12.5848659573191,280,13.1345751889241,239
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5224_R1_VirtusPr_myXMG.player9.path12.csv,1001,9.71954268802859,163,11.6374141372629,182
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5225_R1_1417175304.player3.path1.csv,2069,8.73486638754167,306,9.57595242955768,290
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5260_R1_Flipsid3 _London Co.player2.path8.csv,1872,13.3245604698121,490,15.0959027737483,457
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5260_R1_Flipsid3 _London Co.player3.path19.csv,1022,12.4399031825301,276,13.5085762553672,163
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\5260_R1_Flipsid3 _London Co.player8.path4.csv,1928,10.4611616977086,388,11.3796811952191,525
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\7234_R1_Team EnVy_Flipsid3 .player0.path1.csv,3846,13.9051558760858,1259,15.5409053084559,994
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\7234_R1_Team EnVy_Flipsid3 .player0.path3.csv,2728,13.2892727230145,841,15.3239066791262,887
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\7234_R1_Team EnVy_Flipsid3 .player5.path18.csv,2411,12.8449632856479,795,13.3337381731363,415
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\7234_R1_Team EnVy_Flipsid3 .player7.path4.csv,2728,14.7080960887969,995,15.1012165705558,501
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\7234_R1_Team EnVy_Flipsid3 .player8.path3.csv,2182,12.9403434674495,720,12.5688408131309,295
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\navi-vs-astana-techlabsfinals-inferno.player0.path16.csv,1423,11.6505107647225,306,13.3340117962898,282
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\navi-vs-astana-techlabsfinals-inferno.player5.path10.csv,1836,13.1804855989552,479,14.8613025237545,300
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\navi-vs-astana-techlabsfinals-inferno-ot2.player7.path0.csv,1145,11.8899719703737,259,13.9839082952966,160
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\og-vs-tritan-inferno-s11-1409.player6.path12.csv,632,11.0851824252419,145,12.7064109260328,99
D:\Uni\DissertationData\RawPathFiles_MoreThanSixtyKB\og-vs-tritan-inferno-s11-1409.player7.path17.csv,1451,11.8152618746849,297,13.588750331067,225
